item_seq,item_name,ingr_code,ingr_name_ko,ingr_name_en,atc_code,synonyms,성상,의약품제형,색상앞,표시앞,표시뒤,severity_class,label_section,dili_status
202100338,리바록스정20밀리그램(리바록사반),M276564,리바록사반,Rivaroxaban,B01AF01,[],갈색을띤빨간색의원형필름코팅정,원형,빨강,TE,C7,5.0,Adverse reactions,vLess-DILI-concern
202100359,디큐펜프로나이트연질캡슐,M222973,디펜히드라민염산염,Ibuprofen/Diphenhydramine Hydrochloride,M01AE51,"[""이부프로펜""]",무색또는미황색의투명한내용물을함유한투명한타원형연질캡슐,타원형,노랑|투명,QP.N,-,3.0,Warnings & precautions,vLess-DILI-concern
202100467,렉라자정80밀리그램(레이저티닙메실산염일수화물),M280186,레이저티닙메실산염일수화물,Lazertinib Mesylate Monohydrate,L01EB09,[],노란색의타원형필름코팅정,타원형,주황,LZ,80,,No Match,vNo-Data
202100495,아리톡연질캡슐30밀리그램(알리트레티노인),M256772,알리트레티노인,Alitretinoin,D11AH04,[],노란색의유상내용물을함유한적갈색의타원형연질캡슐,타원형,갈색,마크3,-,,No Match,vNo-Data
202100496,아리톡연질캡슐10밀리그램(알리트레티노인),M256772,알리트레티노인,Alitretinoin,D11AH04,[],노란색의유상내용물을함유한갈색의타원형연질캡슐제,타원형,갈색,마크1,-,,No Match,vNo-Data
202100523,힙스브이파워정,M243785,산화아연,Benfotiamine/Ascorbic Acid/Riboflavin/Nicotinamide/Calcium Pantothenate/D-Biotin/Pyridoxine Hydrochloride/Folic Acid/Cyanocobalamin Powder 0.1%/Ubidecarenone/Choline Tartrate/Inositol/Gamma-Oryzanol/Zinc Oxide,A11EX,"[""이노시톨"", ""폴산"", ""벤포티아민"", ""아스코르브산"", ""d-비오틴"", ""리보플라빈"", ""γ-오리자놀"", ""콜린타르타르산염"", ""시아노코발라민 1000배산"", ""유비데카레논"", ""니코틴산아미드"", ""판토텐산칼슘"", ""피리독신염산염""]",적갈색의장방형필름코팅정,장방형,갈색,분할선,마크VP,0.0,No match,vNo-DILI-concern
202100536,테라립틴정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,PG20,-,,No Match,vNo-Data
202100564,이지콜드플러스연질캡슐,M234405,육계가루,Acetaminophen/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/Cinnamon Bark Powder,R05X,"[""클로르페니라민말레산염"", ""dl-메틸에페드린염산염"", ""아세트아미노펜"", ""덱스트로메토르판브롬화수소산염수화물"", ""슈도에페드린염산염""]",갈색의내용물을함유한보라색의타원형연질캡슐,타원형,보라,CLMX21,-,5.0,Warnings & precautions,vMost-DILI-concern
202100575,이무테라정(아자티오프린),M223108,아자티오프린,Azathioprine,L04AX01,[],담황색원형정제,원형,노랑,CLP분할선014,-,5.0,Warnings & precautions,vMost-DILI-concern
202100590,무코스타서방정150밀리그램(레바미피드),M083925,레바미피드,Rebamipide,A02BX14,[],흰색의원형서방성필름코팅정,원형,하양,OG37,-,,No Match,vNo-Data
202100592,부광메티마졸정2.5밀리그램,M050423,메티마졸,Methimazole,H03BB02,[],흰색의원형정제,원형,하양,M25,분할선,8.0,Warnings & precautions,vMost-DILI-concern
202100636,지엘레보노르게스트렐정0.03밀리그램,M095487,레보노르게스트렐,Levonorgestrel,,[],흰색또는미백색의양면이볼록한원형의당의정,원형,하양,-,-,0.0,No match,vNo-DILI-concern
202100664,"아트맥콤비젤연질캡슐10/1000밀리그램(아토르바스타틴,오메가-3-산에틸에스테르90)",M270410,오메가-3-산에틸에스테르90,Atorvastatin Calcium Hydrate/Omega-3-Acid Ethyl Esters 90,C10BA08,"[""아토르바스타틴칼슘수화물""]",미황색의유성물질과흰색의원형필름코팅정이충전된불투명한갈색의장방형연질캡슐,타원형,갈색,ATG10,-,,No Match,vNo-Data
202100729,모시아모정(피나스테리드),M089174,피나스테리드,Finasteride,D11AX10,[],양면이볼록한팔각형모양의황갈색필름코팅정제,팔각형,분홍,FN1,Q분할선L,0.0,No match,vLess-DILI-concern
202100736,이지콜드노즈연질캡슐,M223211,클로르페니라민말레산염,Acetaminophen/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate,R05X,"[""dl-메틸에페드린염산염"", ""아세트아미노펜"", ""슈도에페드린염산염""]",미황색(연노랑)내지엷은주황색의투명한내용물을함유한주황색의투명한타원형연질캡슐,타원형,주황|투명,CLMX22,-,5.0,Warnings & precautions,vMost-DILI-concern
202100758,이지콜드코프연질캡슐,M223470,노스카핀염산염수화물,Acetaminophen/Guaifenesin/Dextromethorphan Hydrobromide Hydrate/Noscapine Hydrochloride Hydrate,R05X,"[""구아이페네신"", ""아세트아미노펜"", ""덱스트로메토르판브롬화수소산염수화물""]",미황색(연노랑)내지청색의투명한내용물을함유한청색의투명한타원형연질캡슐,타원형,파랑|투명,CLMX23,-,5.0,Warnings & precautions,vMost-DILI-concern
202100781,다낼리아정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,HT,20,,No Match,vNo-Data
202100786,리바코르정20밀리그램(리바록사반),M278599,리바록사반(미분화),Rivaroxaban Micronized,B01AF01,[],어두운빨간색의양면이볼록한원형필름코팅정,원형,빨강,D-W,▽20,,No Match,vNo-Data
202100851,자누글리아정100밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은갈색으로원형의양면이볼록한필름코팅정제,원형,분홍,SI,S,,No Match,vNo-Data
202100852,자누글리아정50밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은살구색으로원형의양면이볼록한필름코팅정제,원형,주황,SI,S50,,No Match,vNo-Data
202100853,자누글리아정25밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],분홍색으로원형의양면이볼록한필름코팅정제,원형,분홍,SI,S25,,No Match,vNo-Data
202100883,한림도네페질정23밀리그램(도네페질염산염수화물),M256941,도네페질염산염수화물,Donepezil Hydrochloride Hydrate,N06DA02,[],적갈색의양면이볼록한원형필름코팅정,원형,분홍,HL,23,,No Match,vNo-Data
202100962,칼시맥스500정,M086116,농축콜레칼시페롤,Calcium Carbonate/Cholecalciferol Concentrate,A12AX,"[""탄산칼슘""]",녹색의장방형필름코팅정제,장방형,연두,nT5,-,,No Match,vNo-Data
202100976,테글리정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,TM,20,,No Match,vNo-Data
202100997,디포테리정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,ry20,-,,No Match,vNo-Data
202101000,시타글리정50밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은살구색으로원형의양면이볼록한필름코팅정제,원형,분홍,마크,S1,,No Match,vNo-Data
202101003,시타글리정100밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은갈색으로원형의양면이볼록한필름코팅정제,원형,분홍,마크,S2,,No Match,vNo-Data
202101004,티네글립정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,BI,20,,No Match,vNo-Data
202101014,테넬정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,MK,20,,No Match,vNo-Data
202101028,테네글정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,GH,20,,No Match,vNo-Data
202101047,멘토비엠정,M223167,우르소데옥시콜산,Benfotiamine/Bisbentiamine/Riboflavin Butyrate/Nicotinamide/Calcium Pantothenate/Pyridoxal Phosphate Hydrate/Folic Acid/Cyanocobalamin/Retinol Acetate/Choline Tartrate/Inositol/Tocopherol Acetate Powder 50%/Cholecalciferol Concentrate Powder/Magnesium Oxide/Zinc Oxide/Ursodeoxycholic Acid,A11JC,"[""이노시톨"", ""산화마그네슘"", ""시아노코발라민"", ""폴산"", ""토코페롤아세테이트 2배산"", ""피리독살포스페이트수화물"", ""비스벤티아민"", ""벤포티아민"", ""농축콜레칼시페롤(분말형)"", ""리보플라빈부티레이트"", ""레티놀아세테이트"", ""산화아연"", ""콜린타르타르산염"", ""판토텐산칼슘"", ""니코틴산아미드""]",연한분홍색의장방형필름코팅정,타원형,분홍,MTBM,분할선,0.0,No match,vNo-DILI-concern
202101048,리바코르정10밀리그램(리바록사반),M264293,리바록사반(미분화),Rivaroxaban Micronized,B01AF01,[],분홍색의양면이볼록한원형의필름코팅정,원형,분홍,D-W,▽10,,No Match,vNo-Data
202101059,리바코르정15밀리그램(리바록사반),M278599,리바록사반(미분화),Rivaroxaban Micronized,B01AF01,[],갈색의양면이볼록한원형필름코팅정,원형,빨강,D-W,▽15,,No Match,vNo-Data
202101085,테네린정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,NKT2,-,,No Match,vNo-Data
202101087,제일속엔자임이중정,M223083,시메티콘,Pancreatin/Ursodeoxycholic Acid/Simethicone,A09A,"[""판크레아틴"", ""우르소데옥시콜산""]",연한빨간색의원형필름코팅정,원형,분홍,JHS,SEZ,,No Match,vNo-Data
202101090,유테네정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,마크,20,,No Match,vNo-Data
202101121,테네립틴정20밀리그램(테네리글립틴염산염수화물),M279438,테네리글립틴염산염수화물,Teneligliptin Hydrochloride Hydrate,A10BH08,[],분홍색원형의필름코팅정,원형,분홍,TB20,-,,No Match,vNo-Data
202101152,핫도리정 ,M261244,디아스타제.프로테아제.셀룰라제2000Ⅱ,Citrus Unshiu Peel/Cinnamon Bark/Fennel/Nutmeg/Clove/Gentian/Picrasma Wood/Sodium Bicarbonate/Precipitated Calcium Carbonate/Magnesium Carbonate/Synthetic Aluminium Silicate/Diastase·Protease·Cellulase 2000 II,A09A,"[""회향"", ""육계"", ""탄산수소나트륨 "", ""합성규산알루미늄"", ""겐티아나 "", ""탄산마그네슘 "", ""정향 "", ""육두구 "", ""침강탄산칼슘 "", ""고목 "", ""진피""]",백색의장방형필름코팅정,장방형,하양,G21,분할선,0.0,No match,vNo-DILI-concern
202101154,에소피드정20/600밀리그램,M040634,침강탄산칼슘,Esomeprazole Magnesium Trihydrate/Precipitated Calcium Carbonate,A02BC,"[""에스오메프라졸마그네슘삼수화물""]",노란색의장방형필름코팅정,타원형,주황,YH,SC20,,No Match,vNo-Data
202101155,에소피드정40/600밀리그램,M040634,침강탄산칼슘,Esomeprazole Magnesium Trihydrate/Precipitated Calcium Carbonate,A02BC,"[""에스오메프라졸마그네슘삼수화물""]",분홍색의장방형필름코팅정,타원형,분홍,YH,SC40,,No Match,vNo-Data
202101156,에소카보정20/600밀리그램,M040634,침강탄산칼슘,Esomeprazole Magnesium Trihydrate/Precipitated Calcium Carbonate,A02BC,"[""에스오메프라졸마그네슘삼수화물""]",노란색의장방형필름코팅정,타원형,주황,KD,EC2,,No Match,vNo-Data
202101157,에소카보정40/600밀리그램,M040634,침강탄산칼슘,Esomeprazole Magnesium Trihydrate/Precipitated Calcium Carbonate,A02BC,"[""에스오메프라졸마그네슘삼수화물""]",분홍색의장방형필름코팅정,타원형,분홍,KD,EC4,,No Match,vNo-Data
202101158,에소카정20/600밀리그램,M040634,침강탄산칼슘,Esomeprazole Magnesium Trihydrate/Precipitated Calcium Carbonate,A02BC,"[""에스오메프라졸마그네슘삼수화물""]",노란색의장방형필름코팅정,타원형,주황,ESC,20,,No Match,vNo-Data
202101159,에소카정40/600밀리그램,M040634,침강탄산칼슘,Esomeprazole Magnesium Trihydrate/Precipitated Calcium Carbonate,A02BC,"[""에스오메프라졸마그네슘삼수화물""]",분홍색의장방형필름코팅정,타원형,분홍,ESC,40,,No Match,vNo-Data
202101174,시타글엠정50밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은살구색의양면이볼록한원형의필름코팅정제,원형,분홍,MJ,50,,No Match,vNo-Data
202101175,시타글엠정25밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],분홍색의양면이볼록한원형의필름코팅정제,원형,분홍,MJ,25,,No Match,vNo-Data
202101176,시타글엠정100밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은갈색으로원형의양면이볼록한필름코팅정제,원형,분홍,MJ,100,,No Match,vNo-Data
202101181,다파칸정10밀리그램(다파글리플로진무수유당혼합물),M268403,다파글리플로진무수유당혼합물,Dapagliflozin Anhydrous Lactose Mixture,A10BK01,[],노란색의양면이볼록한마름모형의필름코팅정제,마름모형,주황,Kb,10,,No Match,vNo-Data
202101187,레노미드정20밀리그램(레플루노미드),M200402,레플루노미드,Leflunomide,L04AK01,[],미황색의삼각형필름코팅정,삼각형,노랑,ΛLC,분할선,8.0,Box warning,vMost-DILI-concern
202101188,레노미드정10밀리그램(레플루노미드),M200402,레플루노미드,Leflunomide,L04AK01,[],흰색의원형필름코팅정,원형,하양,ΛLC,10,8.0,Box warning,vMost-DILI-concern
202101222,비우다장용연질캡슐,M081950,도큐세이트나트륨,Bisacodyl/Ursodeoxycholic Acid/Docusate Sodium,A06AB52,"[""비사코딜"", ""우르소데옥시콜산""]",미황색의유상내용물을함유한녹색의타원형연질캡슐,타원형,초록,HLB,-,0.0,No match,vNo-DILI-concern
202101225,빌다글정50밀리그램(빌다글립틴염산염),M268387,빌다글립틴염산염,Vildagliptin Hydrochloride,A10BH02,[],흰색내지밝은노란색의원형정제,원형,하양,V50,-,,No Match,vNo-Data
202101226,자누엠정25밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],분홍색으로원형의양면이볼록한필름코팅정제,원형,분홍,HLB,25,,No Match,vNo-Data
202101227,자누엠정50밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은살구색으로원형의양면이볼록한필름코팅정제,원형,분홍,HLB,50,,No Match,vNo-Data
202101228,자누엠정100밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은갈색으로원형의양면이볼록한필름코팅정제,원형,분홍,HLB,100,,No Match,vNo-Data
202101255,나누비아정25밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],분홍색으로원형의양면이볼록한필름코팅정제,원형,분홍,NV,25,,No Match,vNo-Data
202101256,나누비아정50밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은살구색으로원형의양면이볼록한필름코팅정제,원형,분홍,NV,50,,No Match,vNo-Data
202101257,나누비아정100밀리그램(시타글립틴염산염수화물),M266925,시타글립틴염산염수화물,Sitagliptin Hydrochloride Hydrate,A10BH01,[],밝은갈색으로원형의양면이볼록한필름코팅정제,원형,분홍,NV,100,,No Match,vNo-Data
202101273,대웅바이오아토르바스타틴정80밀리그램(아토르바스타틴칼슘삼수화물),M215219,아토르바스타틴칼슘삼수화물,Atorvastatin Calcium Trihydrate,C10AA05,[],흰색의원형필름코팅정,원형,하양,80,DWB,,No Match,vNo-Data
